supply_structure,pricing_structure,producer_npv,consumer_npv,total_volume_mwh,average_strike_eur_mwh,capture_rate,volume_value,profile_value,path,mode,label
PayAsNominated,IndexedWithFloorCap,571768.3073669176,-571768.3073669176,446119.9064465568,61.15847932188387,0.740835629333692,701376.1173328172,-129607.80996589956,3,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,446119.9064465568,59.0540579963747,0.740835629333692,0.0,0.0,3,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1042433.3356497033,1042433.3356497033,446119.9064465568,65.0,0.740835629333692,-723980.1422221918,-318453.1934275115,3,joint,Baseload / FixedFlat
Baseload,FixedEscalated,817125.0172969359,-817125.0172969359,446119.9064465568,71.17379605473559,0.740835629333692,1333665.3746647043,-516540.3573677684,3,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-132688.94323581073,132688.94323581073,446119.9064465568,67.06229672021449,0.740835629333692,-36643.60515194756,-96045.33808386317,3,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,446119.9064465568,67.17224284215908,0.740835629333692,0.0,0.0,3,joint,Baseload / Floating
PayAsProduced,FixedFlat,4816224.490304543,-4816224.490304543,443422.8869647921,65.0,0.7348512828441028,5168297.7457810985,-352073.2554765558,4,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6645377.239559477,-6645377.239559477,443422.8869647921,71.088795530356,0.7348512828441028,7185345.462262075,-539968.2227025982,4,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2948988.5333694816,-2948988.5333694816,443422.8869647921,58.95262988328522,0.7348512828441028,3164973.110584869,-215984.5772153875,4,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443422.8869647921,49.3986297612421,0.7348512828441028,0.0,0.0,4,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1734658.4200870781,-1734658.4200870781,443422.88696479215,64.99999999999999,0.7348512828441028,2041398.180215171,-306739.76012809295,4,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3563834.823518511,-3563834.823518511,443422.88696479215,71.08879553035598,0.7348512828441028,4058445.896696149,-494611.073177638,4,joint,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,608909.6886011699,-608909.6886011699,443422.88696479215,61.04952581433322,0.7348512828441028,732716.5377639073,-123806.84916273749,4,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443422.88696479215,58.837698526509676,0.7348512828441028,0.0,0.0,4,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1058367.6366128146,1058367.6366128146,443422.88696479215,64.99999999999999,0.7348512828441028,-736292.4106652106,-322075.22594760405,4,joint,Baseload / FixedFlat
Baseload,FixedEscalated,789948.7496945788,-789948.7496945788,443422.88696479215,71.17379605473558,0.7348512828441028,1308913.6029280247,-518964.8532334459,4,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-121770.86878408147,121770.86878408147,443422.88696479215,67.1380656215153,0.7348512828441028,-28011.05057299645,-93759.81821108502,4,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443422.88696479215,67.22262165761492,0.7348512828441028,0.0,0.0,4,joint,Baseload / Floating
PayAsProduced,FixedFlat,4733514.821622492,-4733514.821622492,446870.97834757157,65.0,0.740107367569772,5116922.584999024,-383407.7633765321,5,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6590201.824543988,-6590201.824543988,446870.97834757157,71.14373295716179,0.740107367569772,7167995.775920957,-577793.951376969,5,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2895685.258359205,-2895685.258359205,446870.97834757157,59.04571113717076,0.740107367569772,3129094.933193668,-233409.6748344628,5,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,446870.97834757157,49.67289901508906,0.740107367569772,0.0,0.0,5,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1664253.6104650805,-1664253.6104650805,446870.97834757157,65.0,0.740107367569772,1986822.9356343332,-322569.3251692527,5,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3520964.5651335916,-3520964.5651335916,446870.97834757157,71.1437329571618,0.740107367569772,4037896.126556271,-516931.5614226796,5,joint,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,581998.0189494493,-581998.0189494493,446870.97834757157,61.1817082975375,0.740107367569772,712093.7440096929,-130095.72506024363,5,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,446870.97834757157,59.048720638674574,0.740107367569772,0.0,0.0,5,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1030087.5294001616,1030087.5294001616,446870.97834757145,65.0,0.740107367569772,-706356.1084974407,-323731.4209027209,5,joint,Baseload / FixedFlat
Baseload,FixedEscalated,832601.5110746804,-832601.5110746804,446870.97834757145,71.1737960547356,0.740107367569772,1354753.588551902,-522152.0774772216,5,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-121305.66268146623,121305.66268146623,446870.97834757145,67.04140289358136,0.740107367569772,-24837.75864561259,-96467.90403585364,5,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,446870.97834757145,67.11580129001523,0.740107367569772,0.0,0.0,5,joint,Baseload / Floating
PayAsProduced,FixedFlat,4647009.617379256,-4647009.617379256,443952.12483789003,65.0,0.740796297343299,5022417.084177602,-375407.4667983465,6,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6481794.748934683,-6481794.748934683,443952.12483789003,71.09935791626025,0.740796297343299,7045375.403994566,-563580.6550598824,6,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2876719.3424866,-2876719.3424866,443952.12483789003,59.212079287986235,0.740796297343299,3102752.3392058476,-226032.99671924766,6,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443952.12483789003,49.857068432378256,0.740796297343299,0.0,0.0,6,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1600248.8560896209,-1600248.8560896209,443952.1248378901,65.0,0.740796297343299,1923424.957449514,-323176.1013598931,6,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3435057.7317676023,-3435057.7317676023,443952.1248378901,71.09935791626025,0.740796297343299,3946383.2772664786,-511325.54549887637,6,joint,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,572612.256129075,-572612.256129075,443952.1248378901,61.310294011587494,0.740796297343299,699669.6819902734,-127057.42586119846,6,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443952.1248378901,59.200741989773825,0.740796297343299,0.0,0.0,6,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1094105.8569638438,1094105.8569638438,443952.12483789,65.00000000000001,0.740796297343299,-763496.6288325355,-330609.22813130834,6,joint,Baseload / FixedFlat
Baseload,FixedEscalated,756416.5477107959,-756416.5477107959,443952.12483789,71.17379605473562,0.740796297343299,1284150.3965183292,-527733.8488075333,6,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-128965.37237908489,128965.37237908489,443952.12483789,67.20190191611799,0.740796297343299,-33197.49541769994,-95767.87696138496,6,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443952.12483789,67.30199463898451,0.740796297343299,0.0,0.0,6,joint,Baseload / Floating
PayAsProduced,FixedFlat,4755988.245890194,-4755988.245890194,447374.3171127118,65.0,0.7389292692709919,5115395.620056533,-359407.37416633964,7,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6602721.250668102,-6602721.250668102,447374.3171127118,71.09089002905151,0.7389292692709919,7151117.684565298,-548396.4338971963,7,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2893742.7439557705,-2893742.7439557705,447374.3171127118,59.02085200373936,0.7389292692709919,3117020.4327037255,-223277.68874795502,7,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,447374.3171127118,49.694712151496674,0.7389292692709919,0.0,0.0,7,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1701462.0747268663,-1701462.0747268663,447374.3171127117,65.0,0.7389292692709919,2008478.2473818995,-307016.1726550332,7,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3548218.95361535,-3548218.95361535,447374.3171127117,71.09089002905152,0.7389292692709919,4044200.3118906682,-495981.35827531805,7,joint,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,582186.1002756678,-582186.1002756678,447374.3171127117,61.11269459468148,0.7389292692709919,709247.2076904131,-127061.10741474526,7,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,447374.3171127117,58.99062360042883,0.7389292692709919,0.0,0.0,7,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1079695.9485218136,1079695.9485218136,447374.31711271167,65.00000000000001,0.7389292692709919,-752781.5857377638,-326914.3627840498,7,joint,Baseload / FixedFlat
Baseload,FixedEscalated,785091.1552574297,-785091.1552574297,447374.31711271167,71.17379605473559,0.7389292692709919,1310649.6682262016,-525558.5129687719,7,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-134394.14401368302,134394.14401368302,447374.31711271167,67.1388527669976,0.7389292692709919,-37925.50563371279,-96468.63837997023,7,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,447374.31711271167,67.25232605892602,0.7389292692709919,0.0,0.0,7,joint,Baseload / Floating
PayAsProduced,FixedFlat,4621737.856168958,-4621737.856168958,446686.9000437736,65.0,0.7443638977661255,5006883.604209244,-385145.7480402859,8,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6464113.846265243,-6464113.846265243,446686.9000437736,71.08981130053418,0.7443638977661255,7039117.678445614,-575003.8321803706,8,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2853474.7613898185,-2853474.7613898185,446686.9000437736,59.231858977277845,0.7443638977661255,3081994.284510889,-228519.52312107058,8,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,446686.9000437736,49.99632658465782,0.7443638977661255,0.0,0.0,8,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1644812.914282,-1644812.914282,446686.9000437736,65.0,0.7443638977661255,1965288.2251454084,-320475.3108634085,8,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3487212.6798148085,-3487212.6798148085,446686.9000437736,71.08981130053418,0.7443638977661255,3997522.2993817795,-510309.61956697097,8,joint,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,569772.2828525376,-569772.2828525376,446686.9000437736,61.20240128549982,0.7443638977661255,697989.59682723,-128217.31397469237,8,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,446686.9000437736,59.11079924600003,0.7443638977661255,0.0,0.0,8,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1054261.7616962788,1054261.7616962788,446686.9000437737,64.99999999999997,0.7443638977661255,-722987.799422302,-331273.96227397677,8,joint,Baseload / FixedFlat
Baseload,FixedEscalated,807659.9865271366,-807659.9865271366,446686.9000437737,71.17379605473556,0.7443638977661255,1337272.870513266,-529612.8839861293,8,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-127063.66158852287,127063.66158852287,446686.9000437737,67.07446028658369,0.7443638977661255,-30718.585813700138,-96345.07577482273,8,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,446686.9000437737,67.16651188309822,0.7443638977661255,0.0,0.0,8,joint,Baseload / Floating
PayAsProduced,FixedFlat,4671710.01352793,-4671710.01352793,447316.549738164,65.0,0.7427377456066298,5043077.314362907,-371367.30083497707,9,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6520358.269977217,-6520358.269977217,447316.549738164,71.10142792655392,0.7427377456066298,7082058.079731603,-561699.8097543865,9,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2842513.7734639714,-2842513.7734639714,447316.549738164,59.086834953865555,0.7427377456066298,3067010.4105736646,-224496.63710969314,9,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,447316.549738164,49.90914025073676,0.7427377456066298,0.0,0.0,9,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1646205.0014363197,-1646205.0014363197,447316.549738164,65.0,0.7427377456066298,1958518.254095635,-312313.25265931524,9,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3494877.137281156,-3494877.137281156,447316.549738164,71.10142792655392,0.7427377456066298,3997499.0194643307,-502621.8821831746,9,joint,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,556800.1290983082,-556800.1290983082,447316.549738164,61.18611393602229,0.7427377456066298,683990.3207385004,-127190.1916401923,9,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,447316.549738164,59.13934737729419,0.7427377456066298,0.0,0.0,9,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1063470.6034771004,1063470.6034771004,447316.54973816406,65.0,0.7427377456066298,-733921.8930114057,-329548.71046569466,9,joint,Baseload / FixedFlat
Baseload,FixedEscalated,801075.7089760537,-801075.7089760537,447316.54973816406,71.17379605473559,0.7427377456066298,1329242.9196269421,-528167.2106508884,9,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-135709.9374904748,135709.9374904748,447316.54973816406,67.08115184179988,0.7427377456066298,-38440.66692433933,-97269.27056613547,9,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,447316.54973816406,67.19618135197042,0.7427377456066298,0.0,0.0,9,joint,Baseload / Floating
PayAsProduced,FixedFlat,4718208.255530411,-4718208.255530411,443628.2342216716,64.99999999999999,0.7400212989610064,5089137.425354092,-370929.169823681,10,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6551581.570181664,-6551581.570181664,443628.2342216716,71.10242479084245,0.7400212989610064,7111636.311870468,-560054.7416888038,10,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2870834.1172338957,-2870834.1172338957,443628.2342216716,58.98274626949453,0.7400212989610064,3094866.3958943915,-224032.27866049577,10,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,443628.2342216716,49.64469938869676,0.7400212989610064,0.0,0.0,10,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1692942.8647458854,-1692942.8647458854,443628.23422167153,65.00000000000001,0.7400212989610064,2008586.7959930608,-315643.93124717544,10,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3526339.819036493,-3526339.819036493,443628.23422167153,71.10242479084245,0.7400212989610064,4031085.6825094265,-504745.8634729334,10,joint,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,575922.1916501229,-575922.1916501229,443628.23422167153,61.05860875235164,0.7400212989610064,702309.4254539745,-126387.23380385165,10,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,443628.23422167153,58.939551739611,0.7400212989610064,0.0,0.0,10,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1016351.1522603814,1016351.1522603814,443628.2342216714,65.0,0.7400212989610064,-691188.0179947102,-325163.13426567113,10,joint,Baseload / FixedFlat
Baseload,FixedEscalated,832821.1815204765,-832821.1815204765,443628.2342216714,71.17379605473562,0.7400212989610064,1354965.1218227108,-522143.9403022344,10,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-128753.87366626208,128753.87366626208,443628.2342216714,66.98407876549572,0.7400212989610064,-33613.818965228566,-95140.05470103351,10,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,443628.2342216714,67.08550072599016,0.7400212989610064,0.0,0.0,10,joint,Baseload / Floating
PayAsProduced,FixedFlat,4606973.192089944,-4606973.192089944,445966.15541252604,65.0,0.7429142889242242,4991238.294847058,-384265.102757114,11,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6448113.339945353,-6448113.339945353,445966.15541252604,71.10019799662813,0.7429142889242242,7023653.846680562,-575540.5067352094,11,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2833956.7046824754,-2833956.7046824754,445966.15541252604,59.22491851162452,0.7429142889242242,3067142.480814807,-233185.7761323317,11,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,445966.15541252604,50.01903716518409,0.7429142889242242,0.0,0.0,11,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1601622.687292434,-1601622.687292434,445966.155412526,65.00000000000001,0.7429142889242242,1925237.2462528362,-323614.55896040215,11,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3442786.646848592,-3442786.646848592,445966.155412526,71.10019799662813,0.7429142889242242,3957652.798086336,-514866.1512377439,11,joint,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,559828.1622828364,-559828.1622828364,445966.155412526,61.29388595047975,0.7429142889242242,690463.5823033811,-130635.42002054467,11,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,445966.155412526,59.22149255744946,0.7429142889242242,0.0,0.0,11,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1103262.422720242,1103262.422720242,445966.155412526,65.00000000000003,0.7429142889242242,-775671.1677336624,-327591.25498657965,11,joint,Baseload / FixedFlat
Baseload,FixedEscalated,755655.0509123956,-755655.0509123956,445966.155412526,71.17379605473559,0.7429142889242242,1281265.2009593896,-525610.150046994,11,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-141668.63500641132,141668.63500641132,445966.155412526,67.19264280671399,0.7429142889242242,-45143.84018715198,-96524.79481925935,11,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,445966.155412526,67.32813988221183,0.7429142889242242,0.0,0.0,11,joint,Baseload / Floating
PayAsProduced,FixedFlat,4768744.7625981495,-4768744.7625981495,446545.2062214242,65.00000000000001,0.7379690605337782,5147646.325317143,-378901.562718994,12,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6621561.799565583,-6621561.799565583,446545.2062214242,71.1314034458678,0.7379690605337782,7193111.086851195,-571549.2872856129,12,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2874768.7242360036,-2874768.7242360036,446545.2062214242,58.88075970352392,0.7379690605337782,3106239.2470997483,-231470.52286374476,12,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,446545.2062214242,49.56962104128982,0.7379690605337782,0.0,0.0,12,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1709695.1019542022,-1709695.1019542022,446545.2062214242,65.00000000000001,0.7379690605337782,2023649.4809205283,-313954.3789663261,12,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3562536.107143502,-3562536.107143502,446545.2062214242,71.1314034458678,0.7379690605337782,4069114.24245458,-506578.1353110778,12,joint,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,580252.4711800688,-580252.4711800688,446545.2062214242,61.05660564262845,0.7379690605337782,708114.7473071623,-127862.27612709347,12,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,446545.2062214242,58.93398916770432,0.7379690605337782,0.0,0.0,12,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1044209.0614463966,1044209.0614463966,446545.2062214241,65.00000000000003,0.7379690605337782,-724030.2647487746,-320178.79669762205,12,joint,Baseload / FixedFlat
Baseload,FixedEscalated,817122.0654505476,-817122.0654505476,446545.2062214241,71.1737960547356,0.7379690605337782,1335576.8686507249,-518454.80320017727,12,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-133983.14499931017,133983.14499931017,446545.2062214241,67.05106391167526,0.7379690605337782,-39785.78597233515,-94197.35902697503,12,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,446545.2062214241,67.17032419412783,0.7379690605337782,0.0,0.0,12,joint,Baseload / Floating
PayAsProduced,FixedFlat,4639187.848001994,-4639187.848001994,445858.28275667236,65.0,0.7429636681494293,5018289.038108479,-379101.19010648504,13,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6488886.517037762,-6488886.517037762,445858.28275667236,71.13380164016708,0.7429636681494293,7061406.065650233,-572519.5486124707,13,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2854641.9955889913,-2854641.9955889913,445858.28275667236,59.1919783752256,0.7429636681494293,3083686.5559871197,-229044.56039812835,13,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,445858.28275667236,49.93420145892588,0.7429636681494293,0.0,0.0,13,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1630367.398392303,-1630367.398392303,445858.2827566724,65.0,0.7429636681494293,1951018.3372096948,-320650.93881739187,13,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3480089.9084888753,-3480089.9084888753,445858.2827566724,71.13380164016708,0.7429636681494293,3994135.3647514493,-514045.45626257407,13,joint,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,570010.0684074416,-570010.0684074416,445858.2827566724,61.23839489218697,0.7429636681494293,698059.7484719766,-128049.680064535,13,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,445858.2827566724,59.14269505101645,0.7429636681494293,0.0,0.0,13,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1070854.3431030223,1070854.3431030223,445858.28275667224,65.0,0.7429636681494293,-735958.7984830883,-334895.54461993405,13,joint,Baseload / FixedFlat
Baseload,FixedEscalated,787613.4857248248,-787613.4857248248,445858.28275667224,71.1737960547356,0.7429636681494293,1320480.0275459883,-532866.5418211635,13,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-131885.46188005948,131885.46188005948,445858.28275667224,67.10480641172865,0.7429636681494293,-34865.72900379594,-97019.73287626353,13,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,445858.28275667224,67.2094795473671,0.7429636681494293,0.0,0.0,13,joint,Baseload / Floating
PayAsProduced,FixedFlat,4771276.852923321,-4771276.852923321,445294.1584179077,65.0,0.7379392483181808,5143327.452704829,-372050.59978150856,14,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6617102.916680201,-6617102.916680201,445294.1584179077,71.12665170496363,0.7379392483181808,7181480.847446338,-564377.9307661373,14,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2906367.656806974,-2906367.656806974,445294.1584179077,58.95789728081764,0.7379392483181808,3133300.9714375157,-226933.31463054148,14,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,445294.1584179077,49.539252056003,0.7379392483181808,0.0,0.0,14,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1721006.4413581402,-1721006.4413581402,445294.1584179078,64.99999999999999,0.7379392483181808,2033627.3189042828,-312620.87754614255,14,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3566856.435838341,-3566856.435838341,445294.1584179078,71.12665170496363,0.7379392483181808,4071780.7136457977,-504924.2778074569,14,joint,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,596720.6508583351,-596720.6508583351,445294.1584179078,61.06168317002133,0.7379392483181808,723467.3484777837,-126746.69761944865,14,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,445294.1584179078,58.886953595950644,0.7379392483181808,0.0,0.0,14,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1032997.6807462736,1032997.6807462736,445294.1584179076,65.00000000000004,0.7379392483181808,-709213.9276667881,-323783.7530794855,14,joint,Baseload / FixedFlat
Baseload,FixedEscalated,823118.7127138801,-823118.7127138801,445294.1584179076,71.17379605473559,0.7379392483181808,1344622.9792372712,-521504.2665233911,14,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-121711.9919780647,121711.9919780647,445294.1584179076,67.05316342455339,0.7379392483181808,-26187.993562811665,-95523.99841525304,14,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,445294.1584179076,67.13188405265976,0.7379392483181808,0.0,0.0,14,joint,Baseload / Floating
PayAsProduced,FixedFlat,4690117.079109394,-4690117.079109394,446251.47667030396,65.0,0.7414323412265709,5056108.860587993,-365991.7814785987,15,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6542432.327949835,-6542432.327949835,446251.47667030396,71.13280646599382,0.7414323412265709,7100695.897697075,-558263.5697472403,15,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2877279.782358946,-2877279.782358946,446251.47667030396,59.14137291782995,0.7414323412265709,3102929.1778634093,-225649.39550446346,15,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,446251.47667030396,49.83403418382899,0.7414323412265709,0.0,0.0,15,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1669456.2550439318,-1669456.2550439318,446251.47667030396,65.0,0.7414323412265709,1976462.8087318623,-307006.5536879306,15,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3521795.385474624,-3521795.385474624,446251.47667030396,71.13280646599381,0.7414323412265709,4021049.8458409393,-499254.4603663152,15,joint,PayAsNominated / FixedEscalated
PayAsNominated,IndexedWithFloorCap,580539.8712732764,-580539.8712732764,446251.47667030396,61.188985529461775,0.7414323412265709,705926.908422003,-125387.03714872664,15,joint,PayAsNominated / IndexedWithFloorCap
PayAsNominated,Floating,0.0,-0.0,446251.47667030396,59.07153441101447,0.7414323412265709,0.0,0.0,15,joint,PayAsNominated / Floating
Baseload,FixedFlat,-1060790.6538406136,1060790.6538406136,446251.476670304,65.00000000000003,0.7414323412265709,-737845.4484711691,-322945.20536944445,15,joint,Baseload / FixedFlat
Baseload,FixedEscalated,799316.1223102643,-799316.1223102643,446251.476670304,71.17379605473559,0.7414323412265709,1320406.9117265344,-521090.7894162701,15,joint,Baseload / FixedEscalated
Baseload,IndexedWithFloorCap,-128823.53740822666,128823.53740822666,446251.476670304,67.1109810839867,0.7414323412265709,-34075.553915690645,-94747.98349253602,15,joint,Baseload / IndexedWithFloorCap
Baseload,Floating,0.0,-0.0,446251.476670304,67.2131918353969,0.7414323412265709,0.0,0.0,15,joint,Baseload / Floating
PayAsProduced,FixedFlat,4660665.749205118,-4660665.749205118,442409.01662352384,64.99999999999999,0.7394030810535845,5036773.518185027,-376107.7689799089,16,joint,PayAsProduced / FixedFlat
PayAsProduced,FixedEscalated,6489118.912039962,-6489118.912039962,442409.01662352384,71.10543052817371,0.7394030810535845,7054707.437876436,-565588.5258364743,16,joint,PayAsProduced / FixedEscalated
PayAsProduced,IndexedWithFloorCap,2834882.229750187,-2834882.229750187,442409.01662352384,59.02862288290195,0.7394030810535845,3063146.2078329073,-228263.9780827202,16,joint,PayAsProduced / IndexedWithFloorCap
PayAsProduced,Floating,0.0,-0.0,442409.01662352384,49.76081377029108,0.7394030810535845,0.0,0.0,16,joint,PayAsProduced / Floating
PayAsNominated,FixedFlat,1629251.3552172747,-1629251.3552172747,442409.01662352367,65.0,0.7394030810535845,1950507.8014018165,-321256.4461845418,16,joint,PayAsNominated / FixedFlat
PayAsNominated,FixedEscalated,3457728.2137922784,-3457728.2137922784,442409.01662352367,71.10543052817374,0.7394030810535845,3968441.7210932304,-510713.507300952,16,joint,PayAsNominated / FixedEscalated
